Uhrzeit;Name;Sensor;Wert;Einheit
2023/11/27T11:35:13-839;MastermindTests->sucess()->repetition 9 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:35:14-140;MastermindTests->sucess()->repetition 9 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,4;W
2023/11/27T11:35:14-440;MastermindTests->sucess()->repetition 9 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,4;W
2023/11/27T11:35:14-741;MastermindTests->sucess()->repetition 9 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,4;W
2023/11/27T11:35:15-041;MastermindTests->sucess()->repetition 9 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,1;W
2023/11/27T11:35:15-342;MastermindTests->sucess()->repetition 9 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,9;W
2023/11/27T11:35:22-616;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;42,7;
2023/11/27T11:35:22-916;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;40,4;
2023/11/27T11:35:23-216;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,5;
2023/11/27T11:35:23-516;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;62,2;
2023/11/27T11:35:23-816;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;42,5;
2023/11/27T11:35:24-117;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,9;
2023/11/27T11:35:24-417;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,8;
2023/11/27T11:35:24-717;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;41,5;
2023/11/27T11:35:25-017;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;38,6;
2023/11/27T11:35:25-317;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,3;
2023/11/27T11:35:25-617;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;43,5;
2023/11/27T11:35:25-918;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,4;
2023/11/27T11:35:26-219;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,4;
2023/11/27T11:35:26-520;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,5;
2023/11/27T11:35:26-821;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,7;
2023/11/27T11:35:27-121;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;44,8;
2023/11/27T11:35:27-421;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;44,2;
2023/11/27T11:35:27-722;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,5;
2023/11/27T11:35:28-022;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;41,2;
2023/11/27T11:35:28-322;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;50,5;
2023/11/27T11:35:28-623;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;42,4;
2023/11/27T11:35:28-923;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;38,9;
2023/11/27T11:35:29-223;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;41,1;
2023/11/27T11:35:29-524;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,3;
2023/11/27T11:35:29-824;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;51,4;
2023/11/27T11:35:30-125;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;44;
2023/11/27T11:35:30-426;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,7;
2023/11/27T11:35:30-727;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;38,6;
2023/11/27T11:35:31-028;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,5;
2023/11/27T11:35:31-329;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,6;
2023/11/27T11:35:31-629;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33;
2023/11/27T11:35:31-930;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30;
2023/11/27T11:35:32-231;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;38;
2023/11/27T11:35:32-532;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32;
2023/11/27T11:35:32-832;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,9;
2023/11/27T11:35:33-133;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,1;
2023/11/27T11:35:33-434;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;42;
2023/11/27T11:35:33-735;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,9;
2023/11/27T11:35:34-035;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,6;
2023/11/27T11:35:34-336;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,8;
2023/11/27T11:35:34-636;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;66,4;
2023/11/27T11:35:34-937;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;70,7;
2023/11/27T11:35:35-237;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;82;
2023/11/27T11:35:35-538;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,2;
2023/11/27T11:35:35-839;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,6;
2023/11/27T11:35:36-139;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,4;
2023/11/27T11:35:36-440;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,6;
2023/11/27T11:35:36-741;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,2;
2023/11/27T11:35:37-042;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;38,2;
2023/11/27T11:35:37-342;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;54,2;
2023/11/27T11:35:37-642;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,9;
2023/11/27T11:35:37-942;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,1;
2023/11/27T11:35:38-242;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,8;
2023/11/27T11:35:38-542;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,4;
2023/11/27T11:35:38-843;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,8;
2023/11/27T11:35:39-143;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;40,4;
2023/11/27T11:35:39-444;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,8;
2023/11/27T11:35:39-745;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,2;
2023/11/27T11:35:40-046;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,8;
2023/11/27T11:35:40-347;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,5;
2023/11/27T11:35:40-647;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,8;
2023/11/27T11:35:40-948;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,5;
2023/11/27T11:35:41-248;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,3;
2023/11/27T11:35:41-549;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,7;
2023/11/27T11:35:41-850;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;37,5;
2023/11/27T11:35:42-151;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;41;
2023/11/27T11:35:42-451;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;41,4;
2023/11/27T11:35:42-752;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,6;
2023/11/27T11:35:43-052;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,5;
2023/11/27T11:35:43-353;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;41,7;
2023/11/27T11:35:43-654;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,7;
2023/11/27T11:35:43-954;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,4;
2023/11/27T11:35:44-254;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,1;
2023/11/27T11:35:44-555;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;35,4;
2023/11/27T11:35:22-616;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,4;W
2023/11/27T11:35:22-916;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15;W
2023/11/27T11:35:23-216;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:35:23-516;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:35:23-816;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,4;W
2023/11/27T11:35:24-117;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:35:24-417;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,9;W
2023/11/27T11:35:24-717;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,9;W
2023/11/27T11:35:25-017;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,6;W
2023/11/27T11:35:25-317;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,5;W
2023/11/27T11:35:25-617;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,8;W
2023/11/27T11:35:25-918;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,4;W
2023/11/27T11:35:26-219;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,9;W
2023/11/27T11:35:26-520;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,5;W
2023/11/27T11:35:26-821;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,6;W
2023/11/27T11:35:27-121;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16;W
2023/11/27T11:35:27-421;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,8;W
2023/11/27T11:35:27-722;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:35:28-022;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,3;W
2023/11/27T11:35:28-322;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,6;W
2023/11/27T11:35:28-623;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,6;W
2023/11/27T11:35:28-923;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,3;W
2023/11/27T11:35:29-223;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,8;W
2023/11/27T11:35:29-524;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16;W
2023/11/27T11:35:29-824;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;20,6;W
2023/11/27T11:35:30-125;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;13,9;W
2023/11/27T11:35:30-426;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,5;W
2023/11/27T11:35:30-727;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,5;W
2023/11/27T11:35:31-028;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,3;W
2023/11/27T11:35:31-329;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;12,8;W
2023/11/27T11:35:31-629;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:35:31-930;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,6;W
2023/11/27T11:35:32-231;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,5;W
2023/11/27T11:35:32-532;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,7;W
2023/11/27T11:35:32-832;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,7;W
2023/11/27T11:35:33-133;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,5;W
2023/11/27T11:35:33-434;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,2;W
2023/11/27T11:35:33-735;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,9;W
2023/11/27T11:35:34-035;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,7;W
2023/11/27T11:35:34-336;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,9;W
2023/11/27T11:35:34-636;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,7;W
2023/11/27T11:35:34-937;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,7;W
2023/11/27T11:35:35-237;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,4;W
2023/11/27T11:35:35-538;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,4;W
2023/11/27T11:35:35-839;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,2;W
2023/11/27T11:35:36-139;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;12,2;W
2023/11/27T11:35:36-440;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;11,7;W
2023/11/27T11:35:36-741;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19;W
2023/11/27T11:35:37-042;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,3;W
2023/11/27T11:35:37-342;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:35:37-642;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,6;W
2023/11/27T11:35:37-942;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,8;W
2023/11/27T11:35:38-242;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18;W
2023/11/27T11:35:38-542;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,1;W
2023/11/27T11:35:38-843;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;13,8;W
2023/11/27T11:35:39-143;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,5;W
2023/11/27T11:35:39-444;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,2;W
2023/11/27T11:35:39-745;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,8;W
2023/11/27T11:35:40-046;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,3;W
2023/11/27T11:35:40-347;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;13,8;W
2023/11/27T11:35:40-647;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,7;W
2023/11/27T11:35:40-948;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:35:41-248;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;19,8;W
2023/11/27T11:35:41-549;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,8;W
2023/11/27T11:35:41-850;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,8;W
2023/11/27T11:35:42-151;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,9;W
2023/11/27T11:35:42-451;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;12,7;W
2023/11/27T11:35:42-752;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;13,7;W
2023/11/27T11:35:43-052;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,6;W
2023/11/27T11:35:43-353;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:35:43-654;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,9;W
2023/11/27T11:35:43-954;MastermindTests->sucess()->repetition 10 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,3;W
